"createDt","deathCnt","defCnt","gubun","gubunCn","gubunEn","incDec","isolClearCnt","isolIngCnt","localOccCnt","overFlowCnt","qurRate","seq","stdDay","updateDt"
2020-12-21,"200","7518","대구","大邱","Daegu","21","7082","236","21","0","308.56","6452","2020년 12월 21일 00시","2020-12-22 10:02:20.523"
2020-12-21,"28","1513","부산","釜山","Busan","20","1009","476","19","1","44.35","6451","2020년 12월 21일 00시","2020-12-22 10:02:10.01"
2020-12-21,"136","15039","서울","首<U+5C14>","Seoul","328","8370","6533","327","1","154.51","6450","2020년 12월 21일 00시","2020-12-22 10:01:57.249"
2020-12-21,"698","50591","합계","合<U+8BA1>","Total","926","35155","14738","892","34","97.58","6449","2020년 12월 21일 00시","2020-12-22 10:01:25.049"
2020-12-20,"1","2333","검역","隔離區","Lazaretto","9","1657","675","0","9","-","6448","2020년 12월 20일 00시","null"
2020-12-20,"0","229","제주","<U+6D4E>州","Jeju","24","93","136","24","0","34.14","6447","2020년 12월 20일 00시","null"
2020-12-20,"2","1062","경남","<U+5E86>南","Gyeongsangnam-do","51","734","326","49","2","31.59","6446","2020년 12월 20일 00시","null"
2020-12-20,"60","1987","경북","<U+5E86>北","Gyeongsangbuk-do","25","1711","216","23","2","74.63","6445","2020년 12월 20일 00시","null"
2020-12-20,"5","499","전남","全南","Jeollanam-do","4","418","76","4","0","26.76","6444","2020년 12월 20일 00시","null"
2020-12-20,"6","675","전북","全北","Jeollabuk-do","29","439","230","29","0","37.14","6443","2020년 12월 20일 00시","null"
2020-12-20,"17","1272","충남","忠南","Chungcheongnam-do","20","942","313","19","1","59.93","6442","2020년 12월 20일 00시","null"
2020-12-20,"11","770","충북","忠北","Chungcheongbuk-do","14","415","344","14","0","48.14","6441","2020년 12월 20일 00시","null"
2020-12-20,"13","951","강원","江原","Gangwon-do","55","684","254","55","0","61.73","6440","2020년 12월 20일 00시","null"
2020-12-20,"164","11702","경기","京畿","Gyeonggi-do","249","8082","3456","244","5","88.31","6439","2020년 12월 20일 00시","null"
2020-12-20,"0","129","세종","世宗","Sejong","1","121","8","0","1","37.68","6438","2020년 12월 20일 00시","null"
2020-12-20,"14","545","울산","蔚山","Ulsan","6","270","261","5","1","47.51","6437","2020년 12월 20일 00시","null"
2020-12-20,"6","696","대전","大田","Daejeon","3","559","131","3","0","47.21","6436","2020년 12월 20일 00시","null"
2020-12-20,"3","866","광주","光州","Gwangju","14","747","116","13","1","59.45","6435","2020년 12월 20일 00시","null"
2020-12-20,"15","2248","인천","仁川","Incheon","62","1573","660","62","0","76.05","6434","2020년 12월 20일 00시","null"
2020-12-20,"200","7497","대구","大邱","Daegu","25","7075","222","25","0","307.70","6433","2020년 12월 20일 00시","null"
2020-12-20,"27","1493","부산","釜山","Busan","33","982","484","33","0","43.76","6432","2020년 12월 20일 00시","null"
2020-12-20,"130","14711","서울","首<U+5C14>","Seoul","473","8220","6361","470","3","151.14","6431","2020년 12월 20일 00시","null"
2020-12-20,"674","49665","합계","合<U+8BA1>","Total","1097","34722","14269","1072","25","95.79","6430","2020년 12월 20일 00시","null"
2020-12-19,"1","2324","검역","隔離區","Lazaretto","4","1657","666","0","4","-","6429","2020년 12월 19일 00시","null"
2020-12-19,"0","205","제주","<U+6D4E>州","Jeju","24","91","114","24","0","30.56","6428","2020년 12월 19일 00시","2020-12-22 09:59:03.227"
2020-12-19,"2","1011","경남","<U+5E86>南","Gyeongsangnam-do","32","715","294","32","0","30.08","6427","2020년 12월 19일 00시","2020-12-22 09:58:53.07"
2020-12-19,"60","1962","경북","<U+5E86>北","Gyeongsangbuk-do","29","1703","199","29","0","73.69","6426","2020년 12월 19일 00시","2020-12-22 09:58:40.257"
2020-12-19,"5","495","전남","全南","Jeollanam-do","5","413","77","5","0","26.55","6425","2020년 12월 19일 00시","2020-12-22 09:58:29.769"
2020-12-19,"5","646","전북","全北","Jeollabuk-do","15","430","211","13","2","35.55","6424","2020년 12월 19일 00시","2020-12-22 09:58:17.152"
2020-12-19,"17","1252","충남","忠南","Chungcheongnam-do","24","928","307","24","0","58.99","6423","2020년 12월 19일 00시","2020-12-22 09:58:06.308"
2020-12-19,"9","756","충북","忠北","Chungcheongbuk-do","103","404","343","103","0","47.27","6422","2020년 12월 19일 00시","2020-12-22 09:57:05.198"
2020-12-19,"13","896","강원","江原","Gangwon-do","27","676","207","27","0","58.16","6421","2020년 12월 19일 00시","2020-12-22 09:56:53.318"
2020-12-19,"155","11450","경기","京畿","Gyeonggi-do","278","8082","3212","263","11","86.44","6420","2020년 12월 19일 00시","2020-12-25 09:37:20.284"
2020-12-19,"0","128","세종","世宗","Sejong","0","118","10","0","0","37.39","6419","2020년 12월 19일 00시","null"
2020-12-19,"14","539","울산","蔚山","Ulsan","9","255","270","7","2","46.99","6418","2020년 12월 19일 00시","2020-12-22 09:55:42.617"
2020-12-19,"6","693","대전","大田","Daejeon","5","551","136","5","0","47.01","6417","2020년 12월 19일 00시","2020-12-22 09:55:29.64"
2020-12-19,"3","852","광주","光州","Gwangju","9","742","107","9","0","58.49","6416","2020년 12월 19일 00시","2020-12-22 09:55:16.212"
2020-12-19,"14","2186","인천","仁川","Incheon","46","1513","659","46","0","73.95","6415","2020년 12월 19일 00시","2020-12-22 09:55:04.744"
2020-12-19,"200","7472","대구","大邱","Daegu","20","7073","199","20","0","306.67","6414","2020년 12월 19일 00시","2020-12-22 09:54:54.831"
2020-12-19,"27","1460","부산","釜山","Busan","39","952","481","39","0","42.79","6413","2020년 12월 19일 00시","2020-12-22 09:54:45.947"
2020-12-19,"128","14238","서울","首<U+5C14>","Seoul","382","8031","6079","380","2","146.3","6412","2020년 12월 19일 00시","2020-12-22 09:54:37.451"
2020-12-19,"659","48570","합계","合<U+8BA1>","Total","1053","34334","13577","1029","24","93.68","6411","2020년 12월 19일 00시","null"
2020-12-19,"1","2324","검역","隔離區","Lazaretto","4","1657","666","0","4","-","6410","2020년 12월 19일 00시","null"
2020-12-19,"0","205","제주","<U+6D4E>州","Jeju","24","91","114","24","0","18.93","6409","2020년 12월 19일 00시","null"
2020-12-19,"2","1011","경남","<U+5E86>南","Gyeongsangnam-do","32","715","294","32","0","26.36","6408","2020년 12월 19일 00시","null"
2020-12-19,"60","1962","경북","<U+5E86>北","Gyeongsangbuk-do","29","1703","199","29","0","70.05","6407","2020년 12월 19일 00시","null"
2020-12-19,"5","495","전남","全南","Jeollanam-do","5","413","77","5","0","25.79","6406","2020년 12월 19일 00시","null"
2020-12-19,"5","646","전북","全北","Jeollabuk-do","15","430","211","13","2","28.67","6405","2020년 12월 19일 00시","null"
2020-12-19,"17","1252","충남","忠南","Chungcheongnam-do","24","928","307","24","0","54.47","6404","2020년 12월 19일 00시","null"
2020-12-19,"9","756","충북","忠北","Chungcheongbuk-do","103","404","343","103","0","36.26","6403","2020년 12월 19일 00시","null"
2020-12-19,"13","896","강원","江原","Gangwon-do","27","676","207","27","0","54.14","6402","2020년 12월 19일 00시","null"
2020-12-19,"155","11453","경기","京畿","Gyeonggi-do","278","8082","3216","264","14","77.36","6401","2020년 12월 19일 00시","null"
2020-12-19,"0","128","세종","世宗","Sejong","0","118","10","0","0","37.39","6400","2020년 12월 19일 00시","null"
2020-12-19,"14","539","울산","蔚山","Ulsan","9","255","270","7","2","42.11","6399","2020년 12월 19일 00시","null"
2020-12-19,"6","693","대전","大田","Daejeon","5","551","136","5","0","44.57","6398","2020년 12월 19일 00시","null"
2020-12-19,"3","852","광주","光州","Gwangju","9","742","107","9","0","56.77","6397","2020년 12월 19일 00시","null"
2020-12-19,"14","2186","인천","仁川","Incheon","46","1513","659","46","0","65.36","6396","2020년 12월 19일 00시","null"
2020-12-19,"200","7472","대구","大邱","Daegu","20","7073","199","20","0","303.06","6395","2020년 12월 19일 00시","null"
2020-12-19,"27","1460","부산","釜山","Busan","39","952","481","39","0","38.01","6394","2020년 12월 19일 00시","null"
2020-12-19,"128","14240","서울","首<U+5C14>","Seoul","384","8031","6081","382","2","130.04","6393","2020년 12월 19일 00시","null"
2020-12-19,"659","48570","합계","合<U+8BA1>","Total","1053","34334","13577","1029","24","93.68","6392","2020년 12월 19일 00시","null"
2020-12-18,"1","2320","검역","隔離區","Lazaretto","9","1657","662","0","9","-","6391","2020년 12월 18일 00시","null"
2020-12-18,"0","181","제주","<U+6D4E>州","Jeju","27","86","95","27","0","26.98","6390","2020년 12월 18일 00시","2020-12-22 09:53:30.738"
2020-12-18,"2","979","경남","<U+5E86>南","Gyeongsangnam-do","44","695","282","43","1","29.13","6389","2020년 12월 18일 00시","2020-12-22 09:53:07.825"
2020-12-18,"59","1933","경북","<U+5E86>北","Gyeongsangbuk-do","31","1697","177","31","0","72.6","6388","2020년 12월 18일 00시","2020-12-22 09:52:57.998"
2020-12-18,"4","490","전남","全南","Jeollanam-do","5","406","80","5","0","26.28","6387","2020년 12월 18일 00시","2020-12-22 09:52:45.607"
2020-12-18,"4","631","전북","全北","Jeollabuk-do","16","419","208","12","4","34.72","6386","2020년 12월 18일 00시","2020-12-22 09:52:32.604"
2020-12-18,"16","1228","충남","忠南","Chungcheongnam-do","18","912","300","16","2","57.86","6385","2020년 12월 18일 00시","2020-12-22 09:52:20.947"
2020-12-18,"7","653","충북","忠北","Chungcheongbuk-do","31","378","268","30","1","40.83","6384","2020년 12월 18일 00시","2020-12-22 09:52:09.423"
2020-12-18,"13","869","강원","江原","Gangwon-do","18","661","195","18","0","56.41","6383","2020년 12월 18일 00시","2020-12-22 09:51:58.92"
2020-12-18,"153","11175","경기","京畿","Gyeonggi-do","304","7944","3078","303","1","84.31","6382","2020년 12월 18일 00시","2020-12-22 09:51:45.299"
2020-12-18,"0","128","세종","世宗","Sejong","0","116","12","0","0","37.39","6381","2020년 12월 18일 00시","null"
2020-12-18,"11","530","울산","蔚山","Ulsan","31","244","275","30","1","46.21","6380","2020년 12월 18일 00시","2020-12-22 09:51:19.712"
2020-12-18,"6","688","대전","大田","Daejeon","5","545","137","5","0","46.67","6379","2020년 12월 18일 00시","2020-12-22 09:51:09.949"
2020-12-18,"3","843","광주","光州","Gwangju","4","736","104","3","1","57.87","6378","2020년 12월 18일 00시","2020-12-22 09:50:59.262"
2020-12-18,"14","2140","인천","仁川","Incheon","64","1498","628","63","1","72.43","6377","2020년 12월 18일 00시","2020-12-22 09:50:49.262"
2020-12-18,"200","7452","대구","大邱","Daegu","20","7067","185","20","0","305.85","6376","2020년 12월 18일 00시","2020-12-22 09:50:37.79"
2020-12-18,"26","1421","부산","釜山","Busan","39","925","470","39","0","41.65","6375","2020년 12월 18일 00시","2020-12-22 09:50:28.343"
2020-12-18,"126","13856","서울","首<U+5C14>","Seoul","398","7996","5734","393","5","142.35","6374","2020년 12월 18일 00시","2020-12-22 09:50:18.589"
2020-12-18,"645","47515","합계","合<U+8BA1>","Total","1062","33982","12888","1036","26","91.64","6373","2020년 12월 18일 00시","null"
2020-12-17,"1","2311","검역","隔離區","Lazaretto","7","1654","656","0","7","-","6372","2020년 12월 17일 00시","null"
2020-12-17,"0","154","제주","<U+6D4E>州","Jeju","12","82","72","12","0","22.96","6371","2020년 12월 17일 00시","null"
2020-12-17,"2","935","경남","<U+5E86>南","Gyeongsangnam-do","30","677","256","30","0","27.82","6370","2020년 12월 17일 00시","null"
2020-12-17,"59","1902","경북","<U+5E86>北","Gyeongsangbuk-do","9","1686","157","9","0","71.44","6369","2020년 12월 17일 00시","null"
2020-12-17,"4","485","전남","全南","Jeollanam-do","0","404","77","0","0","26.01","6368","2020년 12월 17일 00시","null"
2020-12-17,"4","615","전북","全北","Jeollabuk-do","19","405","206","18","1","33.84","6367","2020년 12월 17일 00시","null"
2020-12-17,"15","1210","충남","忠南","Chungcheongnam-do","19","893","302","17","2","57.01","6366","2020년 12월 17일 00시","null"
2020-12-17,"7","622","충북","忠北","Chungcheongbuk-do","19","363","252","19","0","38.89","6365","2020년 12월 17일 00시","null"
2020-12-17,"13","851","강원","江原","Gangwon-do","9","655","183","9","0","55.24","6364","2020년 12월 17일 00시","null"
2020-12-17,"151","10871","경기","京畿","Gyeonggi-do","291","7820","2900","284","7","82.04","6363","2020년 12월 17일 00시","null"
2020-12-17,"0","128","세종","世宗","Sejong","0","116","12","0","0","37.39","6362","2020년 12월 17일 00시","null"
2020-12-17,"8","499","울산","蔚山","Ulsan","10","238","253","10","0","43.50","6361","2020년 12월 17일 00시","null"
2020-12-17,"6","683","대전","大田","Daejeon","11","535","142","11","0","46.33","6360","2020년 12월 17일 00시","null"
2020-12-17,"3","839","광주","光州","Gwangju","10","730","106","10","0","57.60","6359","2020년 12월 17일 00시","null"
2020-12-17,"14","2076","인천","仁川","Incheon","80","1461","601","80","0","70.23","6358","2020년 12월 17일 00시","null"
2020-12-17,"200","7432","대구","大邱","Daegu","21","7063","169","20","1","305.03","6357","2020년 12월 17일 00시","null"
2020-12-17,"22","1382","부산","釜山","Busan","44","907","453","44","0","40.51","6356","2020년 12월 17일 00시","null"
2020-12-17,"125","13458","서울","首<U+5C14>","Seoul","423","7921","5412","420","3","138.26","6355","2020년 12월 17일 00시","2020-12-22 09:48:19.321"
2020-12-17,"634","46453","합계","合<U+8BA1>","Total","1014","33610","12209","993","21","89.60","6354","2020년 12월 17일 00시","null"
2020-12-17,"1","348","검역","隔離區","Lazaretto","7","1654","3","0","7","-","6353","2020년 12월 17일 00시","null"
2020-12-17,"0","12","제주","<U+6D4E>州","Jeju","12","82","4","12","0","22.96","6352","2020년 12월 17일 00시","null"
2020-12-17,"2","115","경남","<U+5E86>南","Gyeongsangnam-do","30","677","82","30","0","27.82","6351","2020년 12월 17일 00시","null"
2020-12-17,"59","1320","경북","<U+5E86>北","Gyeongsangbuk-do","9","1686","968","9","0","71.44","6350","2020년 12월 17일 00시","null"
2020-12-17,"4","15","전남","全南","Jeollanam-do","0","404","4","0","0","26.01","6349","2020년 12월 17일 00시","null"
2020-12-17,"4","17","전북","全北","Jeollabuk-do","19","405","7","18","1","33.84","6348","2020년 12월 17일 00시","null"
2020-12-17,"15","138","충남","忠南","Chungcheongnam-do","19","893","105","17","2","57.01","6347","2020년 12월 17일 00시","null"
2020-12-17,"7","45","충북","忠北","Chungcheongbuk-do","19","363","30","19","0","38.89","6346","2020년 12월 17일 00시","null"
2020-12-17,"13","49","강원","江原","Gangwon-do","9","655","24","9","0","55.24","6345","2020년 12월 17일 00시","null"
2020-12-17,"151","606","경기","京畿","Gyeonggi-do","291","7820","259","284","7","82.04","6344","2020년 12월 17일 00시","null"
2020-12-17,"0","46","세종","世宗","Sejong","0","116","16","0","0","37.39","6343","2020년 12월 17일 00시","null"
2020-12-17,"8","40","울산","蔚山","Ulsan","10","238","28","10","0","43.50","6342","2020년 12월 17일 00시","null"
2020-12-17,"6","39","대전","大田","Daejeon","11","535","20","11","0","46.33","6341","2020년 12월 17일 00시","null"
2020-12-17,"3","27","광주","光州","Gwangju","10","730","15","10","0","57.60","6340","2020년 12월 17일 00시","null"
2020-12-17,"14","84","인천","仁川","Incheon","80","1461","31","80","0","70.23","6339","2020년 12월 17일 00시","null"
2020-12-17,"200","6807","대구","大邱","Daegu","21","7063","5106","20","1","305.03","6338","2020년 12월 17일 00시","null"
2020-12-17,"22","125","부산","釜山","Busan","44","907","97","44","0","40.51","6337","2020년 12월 17일 00시","null"
2020-12-17,"125","590","서울","首<U+5C14>","Seoul","423","7921","174","420","3","138.26","6336","2020년 12월 17일 00시","null"
2020-12-17,"634","10423","합계","合<U+8BA1>","Total","1014","33610","6973","993","21","89.60","6335","2020년 12월 17일 00시","null"
2020-12-16,"1","2304","검역","隔離區","Lazaretto","6","1654","649","0","6","-","6334","2020년 12월 16일 00시","null"
2020-12-16,"0","142","제주","<U+6D4E>州","Jeju","15","82","60","15","0","21.17","6333","2020년 12월 16일 00시","2020-12-22 09:46:40.203"
2020-12-16,"2","905","경남","<U+5E86>南","Gyeongsangnam-do","19","659","244","19","0","26.92","6332","2020년 12월 16일 00시","2020-12-22 09:46:23.418"
2020-12-16,"59","1893","경북","<U+5E86>北","Gyeongsangbuk-do","28","1676","158","28","0","71.1","6331","2020년 12월 16일 00시","2020-12-22 09:46:13.075"
2020-12-16,"4","485","전남","全南","Jeollanam-do","4","378","103","4","0","26.01","6330","2020년 12월 16일 00시","2020-12-22 09:46:02.461"
2020-12-16,"3","596","전북","全北","Jeollabuk-do","75","382","211","75","0","32.8","6329","2020년 12월 16일 00시","2020-12-22 09:45:50.791"
2020-12-16,"13","1191","충남","忠南","Chungcheongnam-do","35","869","309","35","0","56.11","6328","2020년 12월 16일 00시","2020-12-22 09:45:39.286"
2020-12-16,"4","603","충북","忠北","Chungcheongbuk-do","23","345","254","22","1","37.7","6327","2020년 12월 16일 00시","2020-12-22 09:45:28.069"
2020-12-16,"12","842","강원","江原","Gangwon-do","8","641","189","8","0","54.66","6326","2020년 12월 16일 00시","2020-12-22 09:45:16.172"
